Category,Installs
TOOLS,1
MAPS_AND_NAVIGATION,"1,000"
TOOLS,"10,000"
FAMILY,"10,000,000"
COMICS,"1,000,000"
GAME,"5,000,000"
GAME,"10,000,000"
FAMILY,"500,000"
FAMILY,"5,000,000"
FAMILY,"50,000"
GAME,"10,000"
FAMILY,"10,000,000"
GAME,"1,000,000"
PERSONALIZATION,"10,000"
SOCIAL,"1,000"
COMICS,"5,000,000"
GAME,"1,000"
FAMILY,"1,000,000"
COMICS,"5,000"
GAME,"50,000,000"
FAMILY,100
GAME,"10,000,000"
GAME,500
BOOKS_AND_REFERENCE,"5,000"
TOOLS,"50,000"
BOOKS_AND_REFERENCE,"1,000"
FAMILY,"5,000,000"
TOOLS,"1,000"
FAMILY,"10,000"
MAPS_AND_NAVIGATION,"50,000"
GAME,"10,000,000"
FAMILY,"50,000,000"
TRAVEL_AND_LOCAL,"500,000"
FAMILY,100
FAMILY,"5,000"
NEWS_AND_MAGAZINES,"100,000"
COMICS,50
FAMILY,"5,000"
FAMILY,500
PHOTOGRAPHY,500
TRAVEL_AND_LOCAL,50
BOOKS_AND_REFERENCE,"1,000"
MAPS_AND_NAVIGATION,"10,000"
TRAVEL_AND_LOCAL,"5,000"
TRAVEL_AND_LOCAL,"5,000"
LIFESTYLE,10
NEWS_AND_MAGAZINES,"5,000"
AUTO_AND_VEHICLES,"10,000,000"
COMMUNICATION,"10,000,000"
WEATHER,"10,000,000"
COMMUNICATION,"5,000,000"
BOOKS_AND_REFERENCE,"10,000,000"
PHOTOGRAPHY,"10,000,000"
MAPS_AND_NAVIGATION,"5,000,000"
GAME,"1,000,000"
FAMILY,"10,000,000"
FAMILY,"10,000,000"
TOOLS,"50,000,000"
FAMILY,"1,000,000"
TOOLS,"10,000,000"
GAME,"1,000,000"
PHOTOGRAPHY,"10,000,000"
FAMILY,"5,000,000"
COMMUNICATION,"10,000,000"
PERSONALIZATION,"1,000,000"
PHOTOGRAPHY,"100,000,000"
GAME,"50,000,000"
GAME,"50,000,000"
FAMILY,"5,000,000"
GAME,"50,000,000"
TOOLS,"10,000,000"
GAME,"10,000,000"
FAMILY,"5,000,000"
GAME,"10,000,000"
GAME,"10,000,000"
FAMILY,"100,000"
TOOLS,"1,000"
GAME,100
PRODUCTIVITY,"10,000,000"
FAMILY,"10,000"
MAPS_AND_NAVIGATION,500
BUSINESS,"1,000"
PHOTOGRAPHY,"10,000"
SPORTS,100
TOOLS,"50,000"
LIFESTYLE,"1,000"
PHOTOGRAPHY,10
SOCIAL,500
TOOLS,100
BUSINESS,100
SPORTS,100
FAMILY,"1,000"
SOCIAL,"1,000"
PARENTING,10
PRODUCTIVITY,100
BUSINESS,100
LIFESTYLE,500
TOOLS,500
FINANCE,"10,000"
FAMILY,100
TOOLS,10
MAPS_AND_NAVIGATION,"500,000"
BUSINESS,50
TOOLS,5
PRODUCTIVITY,10
SOCIAL,"10,000,000"
PRODUCTIVITY,10
TOOLS,10
TOOLS,100
NEWS_AND_MAGAZINES,100
TOOLS,"500,000"
BOOKS_AND_REFERENCE,"1,000"
BUSINESS,5
LIFESTYLE,1
EVENTS,10
MAPS_AND_NAVIGATION,"5,000,000"
COMMUNICATION,500
PRODUCTIVITY,100
SHOPPING,"5,000,000"
SHOPPING,"100,000"
SHOPPING,"10,000"
SHOPPING,"10,000"
BUSINESS,50
TOOLS,"1,000"
SHOPPING,"1,000,000"
VIDEO_PLAYERS,"10,000"
TOOLS,"1,000"
GAME,"1,000"
SHOPPING,"1,000"
FAMILY,100
FAMILY,"10,000,000"
VIDEO_PLAYERS,500
PRODUCTIVITY,"10,000"
VIDEO_PLAYERS,"10,000"
BUSINESS,10
TOOLS,"1,000"
GAME,"1,000,000"
TOOLS,500
TRAVEL_AND_LOCAL,"10,000"
PRODUCTIVITY,"1,000"
HEALTH_AND_FITNESS,100
SHOPPING,"500,000"
COMMUNICATION,100
SHOPPING,100
PRODUCTIVITY,100
TRAVEL_AND_LOCAL,"10,000"
FINANCE,100
LIFESTYLE,10
HEALTH_AND_FITNESS,100
SHOPPING,10
TOOLS,"10,000"
BUSINESS,100
NEWS_AND_MAGAZINES,"10,000"
NEWS_AND_MAGAZINES,100
LIFESTYLE,"10,000,000"
SHOPPING,"5,000,000"
GAME,"10,000,000"
GAME,"50,000,000"
GAME,"5,000,000"
GAME,"100,000"
FAMILY,"1,000"
FAMILY,"5,000,000"
GAME,"10,000,000"
FAMILY,"1,000,000"
FAMILY,"1,000,000"
GAME,"10,000,000"
FAMILY,"100,000"
GAME,"10,000"
FAMILY,"50,000"
FAMILY,100
FAMILY,"1,000,000"
SOCIAL,"500,000"
FAMILY,"1,000"
FAMILY,"1,000,000"
FAMILY,"10,000"
LIFESTYLE,"1,000"
GAME,"5,000,000"
FAMILY,"100,000"
FAMILY,"500,000"
FAMILY,"10,000,000"
NEWS_AND_MAGAZINES,"10,000"
SPORTS,"5,000,000"
FAMILY,"1,000,000"
LIFESTYLE,50
SPORTS,"1,000,000"
FAMILY,"100,000"
GAME,"10,000,000"
FAMILY,"100,000"
FAMILY,"100,000"
BOOKS_AND_REFERENCE,"1,000"
GAME,"10,000,000"
FAMILY,"10,000,000"
PERSONALIZATION,"1,000"
BUSINESS,100
GAME,"10,000,000"
GAME,"1,000,000"
FAMILY,"1,000,000"
FAMILY,"100,000,000"
SOCIAL,"10,000,000"
TOOLS,"50,000,000"
SOCIAL,"10,000,000"
FAMILY,"10,000,000"
HEALTH_AND_FITNESS,"500,000"
SPORTS,"100,000,000"
PHOTOGRAPHY,"10,000,000"
GAME,"100,000"
PHOTOGRAPHY,"5,000,000"
PHOTOGRAPHY,"500,000"
COMMUNICATION,"10,000,000"
FAMILY,"10,000,000"
TOOLS,"100,000,000"
GAME,"1,000,000"
PHOTOGRAPHY,"50,000,000"
SHOPPING,"10,000,000"
GAME,"50,000,000"
GAME,"10,000,000"
PRODUCTIVITY,"100,000,000"
VIDEO_PLAYERS,"10,000,000"
GAME,"10,000,000"
SOCIAL,"5,000,000"
VIDEO_PLAYERS,"10,000,000"
FAMILY,"10,000,000"
FAMILY,"1,000,000"
FAMILY,"100,000"
TOOLS,"100,000"
TOOLS,"100,000"
FAMILY,"1,000,000"
FAMILY,"1,000"
FAMILY,"1,000"
FAMILY,"1,000"
GAME,"50,000"
FAMILY,"1,000"
BOOKS_AND_REFERENCE,"5,000"
GAME,"10,000"
FAMILY,"10,000"
SPORTS,"100,000"
TRAVEL_AND_LOCAL,"1,000"
SPORTS,"10,000"
SPORTS,"50,000"
FAMILY,"10,000"
SPORTS,"1,000"
FAMILY,"100,000"
BUSINESS,500
PRODUCTIVITY,"1,000,000"
FAMILY,"50,000"
SOCIAL,"100,000"
LIFESTYLE,"1,000"
PERSONALIZATION,1
FAMILY,100
FAMILY,"50,000"
LIFESTYLE,"10,000"
FAMILY,100
FAMILY,10
PERSONALIZATION,10
FAMILY,"10,000"
COMMUNICATION,10
FAMILY,"1,000,000"
COMMUNICATION,"1,000"
MAPS_AND_NAVIGATION,"10,000"
LIFESTYLE,500
FAMILY,"1,000"
SOCIAL,500
COMMUNICATION,50
BEAUTY,100
LIFESTYLE,100
SOCIAL,100
FINANCE,"100,000"
LIFESTYLE,1
LIFESTYLE,10
TOOLS,"50,000"
TOOLS,"10,000,000"
TOOLS,"5,000,000"
TOOLS,"50,000,000"
TOOLS,"10,000,000"
PRODUCTIVITY,"100,000"
TOOLS,"1,000,000"
TOOLS,"10,000,000"
FAMILY,"1,000,000"
TOOLS,"1,000,000"
FAMILY,"1,000"
TOOLS,"5,000,000"
FINANCE,"10,000"
FAMILY,"5,000"
TOOLS,"5,000,000"
PRODUCTIVITY,10
TOOLS,"100,000"
VIDEO_PLAYERS,"10,000,000"
TOOLS,"5,000,000"
PRODUCTIVITY,"10,000"
PHOTOGRAPHY,"1,000,000"
SOCIAL,"1,000,000"
TOOLS,"1,000,000"
TOOLS,"50,000"
VIDEO_PLAYERS,"10,000,000"
SPORTS,"10,000"
VIDEO_PLAYERS,"10,000,000"
VIDEO_PLAYERS,"1,000,000"
PRODUCTIVITY,"100,000"
TOOLS,"1,000,000"
TOOLS,"1,000,000"
VIDEO_PLAYERS,"1,000,000"
SOCIAL,"10,000"
BOOKS_AND_REFERENCE,"10,000"
SOCIAL,"5,000"
COMMUNICATION,"5,000"
FAMILY,"100,000"
COMMUNICATION,"5,000"
TOOLS,"1,000"
MEDICAL,"1,000"
SOCIAL,"1,000"
TOOLS,"5,000"
GAME,"10,000"
PERSONALIZATION,"1,000"
BOOKS_AND_REFERENCE,"1,000"
COMMUNICATION,10
TOOLS,"1,000"
MAPS_AND_NAVIGATION,"5,000"
TOOLS,"1,000"
TOOLS,"1,000"
SOCIAL,100
TRAVEL_AND_LOCAL,"10,000"
COMMUNICATION,"1,000"
SPORTS,"5,000"
TOOLS,5
NEWS_AND_MAGAZINES,10
PHOTOGRAPHY,100
MAPS_AND_NAVIGATION,100
MEDICAL,"5,000"
SOCIAL,"500,000"
FAMILY,50
FAMILY,500
FINANCE,100
SPORTS,"5,000"
SHOPPING,100
TOOLS,100
TOOLS,50
PRODUCTIVITY,5
SOCIAL,10
GAME,10
BUSINESS,100
FAMILY,100
FAMILY,10
NEWS_AND_MAGAZINES,"10,000"
NEWS_AND_MAGAZINES,"10,000"
NEWS_AND_MAGAZINES,"1,000"
NEWS_AND_MAGAZINES,100
BUSINESS,50
NEWS_AND_MAGAZINES,"50,000"
PERSONALIZATION,"10,000"
SOCIAL,10
NEWS_AND_MAGAZINES,"100,000"
PRODUCTIVITY,500
NEWS_AND_MAGAZINES,"5,000"
NEWS_AND_MAGAZINES,"100,000"
FAMILY,10
BUSINESS,10
BUSINESS,50
BUSINESS,500
BOOKS_AND_REFERENCE,10
FINANCE,100
BUSINESS,100
FINANCE,100
FAMILY,"5,000"
FAMILY,5
FAMILY,10
NEWS_AND_MAGAZINES,10
NEWS_AND_MAGAZINES,"50,000"
NEWS_AND_MAGAZINES,"100,000"
FAMILY,"100,000"
FAMILY,"1,000,000"
BUSINESS,1
FAMILY,"1,000,000"
NEWS_AND_MAGAZINES,0
FAMILY,"100,000"
PRODUCTIVITY,"1,000"
GAME,"500,000"
PERSONALIZATION,"50,000"
FAMILY,"50,000"
FAMILY,"1,000,000"
GAME,"50,000"
PRODUCTIVITY,"50,000"
FAMILY,"10,000"
FAMILY,"5,000,000"
GAME,"5,000,000"
FAMILY,"1,000,000"
PRODUCTIVITY,"1,000,000"
PRODUCTIVITY,"100,000,000"
PRODUCTIVITY,"1,000,000"
PRODUCTIVITY,"10,000,000"
BUSINESS,"10,000,000"
PRODUCTIVITY,"10,000,000"
PRODUCTIVITY,"5,000,000"
TOOLS,"1,000,000"
PRODUCTIVITY,"10,000,000"
PRODUCTIVITY,"100,000,000"
FAMILY,"100,000"
GAME,"5,000,000"
PRODUCTIVITY,"50,000,000"
PRODUCTIVITY,"10,000,000"
PRODUCTIVITY,"1,000,000"
PRODUCTIVITY,"1,000,000"
PRODUCTIVITY,"10,000,000"
BOOKS_AND_REFERENCE,"1,000,000"
PRODUCTIVITY,"100,000"
GAME,"10,000,000"
PRODUCTIVITY,"500,000"
PRODUCTIVITY,"1,000,000"
PRODUCTIVITY,"100,000"
PRODUCTIVITY,"1,000,000"
PRODUCTIVITY,"1,000,000"
PRODUCTIVITY,"500,000"
PRODUCTIVITY,"100,000"
PRODUCTIVITY,"1,000,000"
LIFESTYLE,"1,000,000"
PRODUCTIVITY,"500,000"
PRODUCTIVITY,"100,000"
PRODUCTIVITY,"100,000,000"
PRODUCTIVITY,"1,000,000"
PRODUCTIVITY,"100,000"
PRODUCTIVITY,"100,000"
PRODUCTIVITY,"50,000"
FAMILY,"1,000,000"
MEDICAL,"100,000"
GAME,"100,000"
TOOLS,"1,000,000"
PERSONALIZATION,"10,000,000"
PRODUCTIVITY,"1,000,000"
FAMILY,"100,000"
GAME,"10,000,000"
GAME,"500,000"
SPORTS,"10,000"
GAME,"100,000"
FAMILY,"500,000"
PERSONALIZATION,"1,000,000"
SOCIAL,"100,000"
PHOTOGRAPHY,"5,000"
FAMILY,"500,000"
ART_AND_DESIGN,"50,000"
PHOTOGRAPHY,"100,000"
TOOLS,"100,000"
PHOTOGRAPHY,"10,000"
PERSONALIZATION,"500,000"
FAMILY,"100,000"
SOCIAL,"5,000"
PERSONALIZATION,"100,000"
PHOTOGRAPHY,"100,000"
PHOTOGRAPHY,"1,000"
FAMILY,"1,000,000"
PHOTOGRAPHY,"1,000"
SOCIAL,"5,000"
PHOTOGRAPHY,"1,000"
PHOTOGRAPHY,"10,000"
PERSONALIZATION,"10,000"
FAMILY,"100,000"
FAMILY,"100,000"
FAMILY,"50,000"
FAMILY,100
SOCIAL,"5,000"
PHOTOGRAPHY,"100,000"
LIFESTYLE,"10,000"
SOCIAL,"10,000"
LIFESTYLE,"10,000"
SOCIAL,"5,000"
SOCIAL,"5,000"
FAMILY,"1,000"
FAMILY,"10,000"
SOCIAL,"500,000"
FAMILY,"5,000"
FAMILY,"1,000"
PHOTOGRAPHY,"5,000"
ART_AND_DESIGN,"10,000"
PHOTOGRAPHY,"50,000"
FOOD_AND_DRINK,"100,000"
FOOD_AND_DRINK,"100,000"
BUSINESS,"10,000"
GAME,"500,000"
FOOD_AND_DRINK,100
FAMILY,"50,000"
BUSINESS,"1,000"
FAMILY,"10,000"
PHOTOGRAPHY,"10,000"
FAMILY,"100,000"
FAMILY,"10,000"
FOOD_AND_DRINK,"1,000,000"
FAMILY,"100,000"
FOOD_AND_DRINK,"10,000,000"
BUSINESS,500
TOOLS,1
MAPS_AND_NAVIGATION,"100,000"
LIFESTYLE,"1,000,000"
PHOTOGRAPHY,"1,000,000"
FAMILY,"100,000"
BUSINESS,"10,000"
FOOD_AND_DRINK,"500,000"
FAMILY,"100,000"
FOOD_AND_DRINK,"100,000"
FAMILY,"100,000"
SHOPPING,"100,000"
GAME,"100,000"
GAME,"10,000,000"
FAMILY,"10,000"
LIFESTYLE,"100,000"
FOOD_AND_DRINK,"1,000,000"
WEATHER,"1,000,000"
FOOD_AND_DRINK,"1,000,000"
FOOD_AND_DRINK,"1,000,000"
GAME,"1,000,000"
SPORTS,"1,000,000"
COMMUNICATION,"1,000"
FOOD_AND_DRINK,"1,000,000"
PERSONALIZATION,100
FOOD_AND_DRINK,"100,000"
FOOD_AND_DRINK,"10,000,000"
PRODUCTIVITY,"1,000"
GAME,"50,000,000"
GAME,"10,000,000"
TOOLS,"100,000,000"
TOOLS,"5,000,000"
FAMILY,"100,000"
FAMILY,"500,000"
FAMILY,"1,000,000"
GAME,"1,000,000"
GAME,"1,000,000"
TOOLS,"1,000,000"
TOOLS,"10,000,000"
VIDEO_PLAYERS,"500,000"
FAMILY,"1,000,000"
FAMILY,"10,000,000"
GAME,"1,000,000"
HEALTH_AND_FITNESS,"10,000"
GAME,"500,000"
FAMILY,"500,000"
TOOLS,"10,000,000"
FAMILY,"1,000,000"
GAME,"5,000,000"
FAMILY,"10,000"
FAMILY,500
FAMILY,"50,000"
FAMILY,"100,000"
FAMILY,"100,000"
GAME,"1,000,000"
FAMILY,"1,000,000"
GAME,"10,000"
FAMILY,"50,000"
FAMILY,"100,000"
GAME,100
FAMILY,"1,000,000"
PRODUCTIVITY,"100,000"
FAMILY,"10,000"
GAME,"10,000"
HEALTH_AND_FITNESS,"1,000"
FAMILY,"10,000"
TOOLS,"10,000,000"
FAMILY,"50,000"
FAMILY,"1,000,000"
FAMILY,"1,000,000"
BOOKS_AND_REFERENCE,"1,000"
FAMILY,"500,000"
FAMILY,"100,000"
FAMILY,"50,000"
GAME,"1,000,000"
FAMILY,"5,000"
GAME,"1,000,000"
GAME,"1,000,000"
GAME,"1,000,000"
GAME,"10,000,000"
GAME,"500,000"
PRODUCTIVITY,"1,000,000"
TOOLS,"500,000"
TOOLS,"5,000,000"
TOOLS,"500,000"
VIDEO_PLAYERS,"1,000,000"
VIDEO_PLAYERS,"1,000,000"
PRODUCTIVITY,"100,000"
PRODUCTIVITY,"500,000"
TOOLS,"50,000"
GAME,"50,000"
PRODUCTIVITY,"100,000"
TOOLS,500
TOOLS,"1,000"
GAME,"50,000"
BUSINESS,100
FAMILY,100
PRODUCTIVITY,50
TOOLS,500
WEATHER,"100,000"
HEALTH_AND_FITNESS,50
PHOTOGRAPHY,"1,000"
GAME,"100,000"
FAMILY,10
TOOLS,"1,000"
BUSINESS,100
BUSINESS,500
GAME,"1,000,000"
MAPS_AND_NAVIGATION,"1,000,000"
FAMILY,"10,000,000"
PRODUCTIVITY,"1,000"
BUSINESS,5
FAMILY,500
TOOLS,"10,000"
BUSINESS,10
FAMILY,100
WEATHER,"100,000"
PHOTOGRAPHY,10
TOOLS,"1,000,000"
SPORTS,"5,000,000"
TOOLS,"10,000"
BUSINESS,100
FINANCE,"1,000"
LIFESTYLE,100
PRODUCTIVITY,500
FAMILY,50
FAMILY,"1,000"
BUSINESS,500
FAMILY,"10,000"
TOOLS,"1,000"
FAMILY,"5,000"
TOOLS,500
FAMILY,"1,000,000"
FAMILY,500
COMMUNICATION,"1,000"
SPORTS,"1,000,000"
SPORTS,"10,000,000"
FAMILY,"1,000"
AUTO_AND_VEHICLES,100
SPORTS,"1,000"
MEDICAL,10
SHOPPING,10
BUSINESS,1
ART_AND_DESIGN,0
HEALTH_AND_FITNESS,10
BUSINESS,500
HEALTH_AND_FITNESS,100
TOOLS,50
PRODUCTIVITY,1
PERSONALIZATION,"1,000"
SPORTS,"10,000,000"
GAME,"100,000"
GAME,"5,000,000"
HEALTH_AND_FITNESS,"1,000"
SHOPPING,10
SHOPPING,"1,000"
SPORTS,500
SPORTS,100
SPORTS,"10,000,000"
LIFESTYLE,"1,000"
ART_AND_DESIGN,100
SPORTS,"100,000"
GAME,"10,000"
PERSONALIZATION,"50,000"
NEWS_AND_MAGAZINES,"10,000"
TOOLS,"500,000"
TOOLS,"100,000,000"
LIFESTYLE,"1,000,000"
TOOLS,"100,000,000"
TOOLS,"10,000,000"
TOOLS,"10,000,000"
PERSONALIZATION,"1,000,000"
TOOLS,"100,000"
COMMUNICATION,"10,000,000"
VIDEO_PLAYERS,"1,000,000"
TOOLS,"1,000,000"
COMMUNICATION,"5,000,000"
TOOLS,"100,000"
FAMILY,"50,000"
TOOLS,"500,000"
PHOTOGRAPHY,"500,000"
TOOLS,"5,000,000"
TOOLS,"1,000,000"
PERSONALIZATION,"50,000"
WEATHER,"100,000"
PERSONALIZATION,"50,000"
PHOTOGRAPHY,"100,000"
FAMILY,"100,000"
SPORTS,"50,000"
GAME,"100,000"
FAMILY,"50,000"
BOOKS_AND_REFERENCE,"50,000"
BOOKS_AND_REFERENCE,"50,000"
FAMILY,"5,000"
PRODUCTIVITY,"5,000,000"
FAMILY,"100,000"
FAMILY,"50,000"
FAMILY,"10,000,000"
PRODUCTIVITY,"10,000,000"
BOOKS_AND_REFERENCE,"5,000"
FAMILY,"10,000"
TOOLS,"10,000,000"
VIDEO_PLAYERS,"1,000,000"
VIDEO_PLAYERS,"50,000"
LIFESTYLE,"10,000"
PHOTOGRAPHY,"1,000"
AUTO_AND_VEHICLES,"5,000"
FAMILY,"10,000"
TOOLS,"10,000"
FAMILY,"10,000"
TOOLS,"1,000"
PHOTOGRAPHY,"1,000"
BOOKS_AND_REFERENCE,"10,000"
PHOTOGRAPHY,50
HOUSE_AND_HOME,"1,000"
BOOKS_AND_REFERENCE,"50,000"
TOOLS,"10,000"
PHOTOGRAPHY,"1,000,000"
SPORTS,"100,000"
MAPS_AND_NAVIGATION,100
VIDEO_PLAYERS,"5,000"
PHOTOGRAPHY,"50,000"
TOOLS,"10,000"
PHOTOGRAPHY,100
PHOTOGRAPHY,"50,000"
TRAVEL_AND_LOCAL,"10,000"
FAMILY,"1,000"
FAMILY,100
PHOTOGRAPHY,"100,000"
FAMILY,"1,000"
FAMILY,"1,000"
SOCIAL,100
BOOKS_AND_REFERENCE,"1,000"
VIDEO_PLAYERS,"10,000"
FAMILY,"5,000"
VIDEO_PLAYERS,"500,000"
VIDEO_PLAYERS,"100,000"
TOOLS,50
LIFESTYLE,100
PHOTOGRAPHY,100
TOOLS,500
PRODUCTIVITY,10
PHOTOGRAPHY,"10,000"
VIDEO_PLAYERS,"5,000"
TRAVEL_AND_LOCAL,"1,000"
COMMUNICATION,"1,000"
GAME,"100,000"
TOOLS,"100,000"
PHOTOGRAPHY,"100,000"
NEWS_AND_MAGAZINES,"1,000,000"
FAMILY,"100,000"
BUSINESS,"10,000"
BUSINESS,"10,000"
NEWS_AND_MAGAZINES,"10,000"
TOOLS,"100,000"
NEWS_AND_MAGAZINES,"1,000"
COMMUNICATION,"1,000,000"
NEWS_AND_MAGAZINES,"10,000"
NEWS_AND_MAGAZINES,"50,000"
NEWS_AND_MAGAZINES,100
NEWS_AND_MAGAZINES,10
FAMILY,"5,000"
NEWS_AND_MAGAZINES,"1,000"
BUSINESS,"10,000"
FAMILY,"1,000"
TOOLS,"1,000"
NEWS_AND_MAGAZINES,"1,000"
FAMILY,"500,000"
COMMUNICATION,"10,000"
EVENTS,"1,000"
BUSINESS,500
FAMILY,"1,000"
VIDEO_PLAYERS,"10,000"
BUSINESS,100
BUSINESS,100
NEWS_AND_MAGAZINES,"1,000"
BUSINESS,10
TOOLS,"5,000"
NEWS_AND_MAGAZINES,"100,000"
TOOLS,"10,000"
TOOLS,100
SOCIAL,"1,000"
PERSONALIZATION,100
BUSINESS,"1,000"
PERSONALIZATION,100
TRAVEL_AND_LOCAL,"10,000"
TOOLS,10
HEALTH_AND_FITNESS,10
TOOLS,500
TOOLS,"5,000"
NEWS_AND_MAGAZINES,"10,000"
PERSONALIZATION,100
LIFESTYLE,500
HEALTH_AND_FITNESS,10
SHOPPING,"500,000"
FINANCE,"500,000"
GAME,"10,000"
TOOLS,"5,000"
SPORTS,"5,000"
FAMILY,"500,000"
FAMILY,"100,000"
COMMUNICATION,"5,000"
TOOLS,100
LIFESTYLE,"1,000"
FAMILY,"5,000"
SPORTS,"1,000,000"
TOOLS,"1,000"
FAMILY,"10,000"
FAMILY,"100,000"
TOOLS,"1,000"
FAMILY,"100,000"
FAMILY,10
FAMILY,"10,000"
MEDICAL,"50,000"
FAMILY,500
FAMILY,"1,000"
FAMILY,"10,000"
SPORTS,500
FAMILY,"5,000"
FAMILY,"5,000"
FAMILY,"10,000"
FAMILY,"5,000"
COMMUNICATION,"5,000"
FAMILY,"5,000"
FAMILY,10
GAME,100
FAMILY,50
MEDICAL,500
GAME,50
PERSONALIZATION,50
COMMUNICATION,10
TOOLS,500
FAMILY,100
HEALTH_AND_FITNESS,100
FAMILY,"5,000"
FAMILY,50
MEDICAL,500
FAMILY,"10,000"
MEDICAL,"10,000"
FAMILY,"50,000"
LIFESTYLE,100
FAMILY,"1,000"
TOOLS,"10,000"
FAMILY,100
TOOLS,"5,000"
FAMILY,100
HEALTH_AND_FITNESS,10
LIFESTYLE,50
PERSONALIZATION,"1,000"
TRAVEL_AND_LOCAL,100
BUSINESS,10
FAMILY,"10,000"
GAME,"50,000"
FAMILY,"50,000"
FAMILY,"10,000"
PHOTOGRAPHY,50
PERSONALIZATION,"10,000"
FAMILY,"100,000"
TOOLS,"10,000"
FAMILY,100
GAME,"10,000,000"
FAMILY,50
FAMILY,"1,000,000"
FAMILY,"100,000"
PRODUCTIVITY,"100,000"
NEWS_AND_MAGAZINES,"100,000"
TRAVEL_AND_LOCAL,"10,000"
FINANCE,"10,000"
FAMILY,10
SHOPPING,"10,000"
COMMUNICATION,"50,000"
TOOLS,"100,000"
MEDICAL,"10,000"
FINANCE,1
TRAVEL_AND_LOCAL,"1,000"
PRODUCTIVITY,"50,000"
FINANCE,1
WEATHER,"100,000"
VIDEO_PLAYERS,"5,000"
SHOPPING,"50,000"
NEWS_AND_MAGAZINES,"10,000"
GAME,100
GAME,"1,000"
SHOPPING,"1,000,000"
TOOLS,"100,000"
SOCIAL,10
TOOLS,"100,000"
FINANCE,"1,000"
HEALTH_AND_FITNESS,"5,000"
FAMILY,"10,000"
HEALTH_AND_FITNESS,100
COMMUNICATION,100
FINANCE,"1,000"
FAMILY,"5,000"
GAME,500
FAMILY,"1,000"
FAMILY,"100,000"
FAMILY,500
MEDICAL,"10,000"
TOOLS,"10,000"
MEDICAL,"1,000"
TRAVEL_AND_LOCAL,"10,000"
TOOLS,"10,000"
SHOPPING,500
FINANCE,"10,000"
NEWS_AND_MAGAZINES,"1,000"
FINANCE,"10,000"
COMMUNICATION,"5,000"
TOOLS,10
SOCIAL,10
FAMILY,"10,000"
PRODUCTIVITY,1
SPORTS,"50,000,000"
SPORTS,"50,000,000"
GAME,"50,000,000"
FAMILY,"10,000,000"
FAMILY,"10,000,000"
SPORTS,"10,000,000"
FAMILY,"10,000,000"
FAMILY,"10,000,000"
FAMILY,0
FAMILY,"10,000,000"
FAMILY,"500,000"
GAME,"1,000,000"
FAMILY,"10,000,000"
FAMILY,"5,000,000"
FAMILY,"500,000"
TRAVEL_AND_LOCAL,"1,000"
FAMILY,"5,000,000"
FAMILY,"1,000,000"
FAMILY,"1,000,000"
FAMILY,"10,000,000"
GAME,"5,000,000"
GAME,"1,000,000"
GAME,"5,000,000"
GAME,"10,000,000"
SPORTS,"10,000,000"
GAME,"1,000,000"
GAME,"100,000,000"
FAMILY,"1,000,000"
GAME,"100,000"
GAME,"100,000"
GAME,"1,000,000"
SPORTS,"1,000,000"
GAME,"1,000,000"
FAMILY,"1,000,000"
SPORTS,"10,000,000"
FAMILY,100
FAMILY,"10,000"
TRAVEL_AND_LOCAL,"10,000"
PHOTOGRAPHY,10
BUSINESS,100
BUSINESS,50
FINANCE,"1,000"
BUSINESS,"500,000"
SPORTS,"1,000"
PERSONALIZATION,"100,000"
BUSINESS,100
PRODUCTIVITY,"1,000,000"
SOCIAL,"5,000"
PRODUCTIVITY,50
SOCIAL,"5,000"
FAMILY,10
SHOPPING,"10,000,000"
GAME,"100,000"
BOOKS_AND_REFERENCE,"1,000"
SOCIAL,50
FINANCE,"1,000"
FINANCE,"100,000"
FINANCE,"5,000"
BUSINESS,10
EVENTS,10
FAMILY,"100,000"
LIFESTYLE,1
FINANCE,"10,000"
BUSINESS,"100,000"
FINANCE,"1,000"
BEAUTY,100
BOOKS_AND_REFERENCE,5
TOOLS,"1,000"
TOOLS,"10,000"
HEALTH_AND_FITNESS,10
TRAVEL_AND_LOCAL,10
FAMILY,"1,000"
TOOLS,"10,000"
TOOLS,"5,000"
TOOLS,"10,000"
SPORTS,"50,000"
COMMUNICATION,"100,000"
PRODUCTIVITY,"100,000"
BUSINESS,5
LIFESTYLE,"10,000"
TOOLS,"1,000"
COMMUNICATION,"1,000,000"
FAMILY,"1,000,000"
BOOKS_AND_REFERENCE,"5,000"
SOCIAL,"1,000"
TOOLS,"100,000"
TOOLS,"100,000"
TOOLS,500
LIFESTYLE,"1,000"
BOOKS_AND_REFERENCE,"10,000"
BUSINESS,"10,000"
BUSINESS,10
BUSINESS,"50,000"
FAMILY,"100,000"
PRODUCTIVITY,100
LIFESTYLE,50
SPORTS,"1,000"
VIDEO_PLAYERS,100
TOOLS,"1,000"
PRODUCTIVITY,"1,000"
FAMILY,50
PRODUCTIVITY,"10,000"
TOOLS,"1,000"
TOOLS,100
BOOKS_AND_REFERENCE,"10,000"
FAMILY,100
TOOLS,500
SPORTS,10
LIFESTYLE,"50,000"
TOOLS,50
LIFESTYLE,100
BUSINESS,100
PRODUCTIVITY,10
FINANCE,500
FAMILY,500
BOOKS_AND_REFERENCE,100
TOOLS,"1,000"
SPORTS,"10,000"
SOCIAL,100
TOOLS,"1,000"
BUSINESS,100
TOOLS,10
HOUSE_AND_HOME,1
FAMILY,"1,000"
